item_id,order_id,sku,quantity,unit_price
3453,2296,SKU_179,1,476.01
3454,2296,SKU_106,3,404.18
3455,2296,SKU_045,3,132.03
3456,2297,SKU_072,2,74.12
3457,2298,SKU_111,1,106.68
3458,2298,SKU_054,1,354.15
3459,2299,SKU_195,1,118.21
3460,2299,SKU_009,2,232.83
3461,2300,SKU_024,3,35.04
3462,2300,SKU_046,2,236.58
3463,2300,SKU_162,3,177.16
3464,2300,SKU_094,1,430.89
3465,2301,SKU_017,1,323.98
3466,2301,SKU_128,2,295.25
3467,2302,SKU_067,1,468.21
3468,2302,SKU_042,1,231.31
3469,2302,SKU_078,3,86.78
3470,2303,SKU_142,1,325.68
3471,2303,SKU_072,1,74.12
3472,2303,SKU_144,2,327.85
3473,2303,SKU_153,2,475.34
3474,2304,SKU_140,3,248.76
3475,2305,SKU_075,2,311.72
3476,2306,SKU_166,2,89.92
3477,2306,SKU_178,3,488.81
3478,2307,SKU_189,1,30.6
3479,2308,SKU_171,3,353.55
3480,2308,SKU_177,2,397.77
3481,2308,SKU_042,3,231.31
3482,2309,SKU_031,3,84.96
3483,2309,SKU_137,3,331.8
3484,2309,SKU_128,3,295.25
3485,2310,SKU_164,3,142.04
3486,2310,SKU_022,1,24.57
3487,2310,SKU_193,3,204.91
3488,2311,SKU_149,3,158.59
3489,2311,SKU_081,3,231.35
3490,2311,SKU_113,1,175.02
3491,2312,SKU_095,1,57.75
3492,2312,SKU_006,2,478.61
3493,2313,SKU_019,1,141.62
3494,2313,SKU_159,3,288.46
3495,2313,SKU_072,2,74.12
3496,2314,SKU_159,2,288.46
3497,2314,SKU_004,2,420.35
3498,2315,SKU_145,3,38.48
3499,2315,SKU_046,1,236.58
3500,2315,SKU_182,2,318.66
3501,2316,SKU_063,3,322.92
3502,2316,SKU_199,1,65.75
3503,2316,SKU_002,1,15.07
3504,2317,SKU_080,1,209.85
3505,2318,SKU_009,2,232.83
3506,2318,SKU_071,1,195.86
3507,2318,SKU_046,3,236.58
3508,2319,SKU_153,3,475.34
3509,2319,SKU_096,2,191.33
3510,2319,SKU_064,1,196.56
3511,2320,SKU_178,3,488.81
3512,2320,SKU_059,1,30.76
3513,2320,SKU_025,1,75.07
3514,2320,SKU_153,1,475.34
3515,2320,SKU_143,2,125.66
3516,2321,SKU_020,3,273.29
3517,2321,SKU_005,2,155.03
3518,2321,SKU_175,2,163.76
3519,2321,SKU_029,1,153.15
3520,2321,SKU_090,2,367.28
3521,2322,SKU_025,3,75.07
3522,2322,SKU_040,1,173.47
3523,2322,SKU_200,2,417.68
3524,2322,SKU_064,2,196.56
3525,2323,SKU_161,2,497.11
3526,2323,SKU_002,2,15.07
3527,2323,SKU_094,1,430.89
3528,2324,SKU_197,3,173.09
3529,2324,SKU_137,3,331.8
3530,2324,SKU_039,1,211.12
3531,2324,SKU_135,3,364.65
3532,2324,SKU_041,2,498.42
3533,2325,SKU_140,2,248.76
3534,2326,SKU_047,2,21.39
3535,2326,SKU_185,2,243.74
3536,2326,SKU_057,1,28.01
3537,2327,SKU_160,3,96.68
3538,2327,SKU_121,1,361.17
3539,2328,SKU_100,3,100.39
3540,2329,SKU_190,3,224.03
3541,2330,SKU_010,3,286.61
3542,2330,SKU_126,1,40.62
3543,2330,SKU_117,3,73.76
3544,2330,SKU_066,1,328.17
3545,2331,SKU_023,1,359.95
3546,2331,SKU_136,1,257.54
3547,2332,SKU_168,1,341.08
3548,2332,SKU_057,1,28.01
3549,2332,SKU_182,3,318.66
3550,2333,SKU_082,3,388.66
3551,2333,SKU_124,1,213.67
3552,2333,SKU_043,3,293.71
3553,2333,SKU_119,2,168.36
3554,2334,SKU_132,1,230.77
3555,2334,SKU_172,1,108.05
3556,2334,SKU_039,2,211.12
3557,2334,SKU_031,3,84.96
3558,2335,SKU_161,1,497.11
3559,2335,SKU_180,3,440.47
3560,2335,SKU_090,2,367.28
3561,2335,SKU_189,3,30.6
3562,2336,SKU_007,2,314.51
3563,2336,SKU_177,3,397.77
3564,2336,SKU_066,1,328.17
3565,2337,SKU_195,3,118.21
3566,2337,SKU_075,1,311.72
3567,2337,SKU_171,2,353.55
3568,2337,SKU_053,2,253.54
3569,2338,SKU_054,3,354.15
3570,2338,SKU_102,1,388.05
3571,2338,SKU_072,2,74.12
3572,2338,SKU_164,3,142.04
3573,2338,SKU_079,3,463.49
3574,2339,SKU_002,3,15.07
3575,2339,SKU_059,3,30.76
3576,2340,SKU_192,3,344.96
3577,2340,SKU_011,1,29.16
3578,2340,SKU_001,2,366.34
3579,2341,SKU_176,2,399.62
3580,2341,SKU_155,3,250.45
3581,2341,SKU_193,3,204.91
3582,2341,SKU_110,2,119.89
3583,2342,SKU_119,3,168.36
3584,2342,SKU_100,3,100.39
3585,2342,SKU_102,1,388.05
3586,2342,SKU_070,2,198.31
3587,2342,SKU_065,1,13.75
3588,2343,SKU_021,2,237.99
3589,2344,SKU_200,2,417.68
3590,2344,SKU_053,2,253.54
3591,2345,SKU_093,3,90.16
3592,2345,SKU_193,2,204.91
3593,2346,SKU_041,1,498.42
3594,2346,SKU_056,3,390.58
3595,2346,SKU_055,1,441.04
3596,2346,SKU_098,1,210.7
3597,2347,SKU_076,3,387.71
3598,2347,SKU_106,2,404.18
3599,2347,SKU_117,2,73.76
3600,2348,SKU_001,1,366.34
3601,2348,SKU_074,1,233.69
3602,2348,SKU_169,1,193.62
3603,2349,SKU_065,2,13.75
3604,2349,SKU_199,3,65.75
3605,2349,SKU_162,3,177.16
3606,2349,SKU_183,1,28.44
3607,2349,SKU_062,3,41.72
3608,2350,SKU_136,2,257.54
3609,2350,SKU_079,1,463.49
3610,2350,SKU_077,3,249.46
3611,2350,SKU_124,3,213.67
3612,2351,SKU_039,2,211.12
3613,2351,SKU_118,2,317.97
3614,2351,SKU_178,3,488.81
3615,2351,SKU_147,1,450.03
3616,2352,SKU_020,2,273.29
3617,2353,SKU_076,3,387.71
3618,2353,SKU_024,2,35.04
3619,2354,SKU_069,1,182.28
3620,2354,SKU_024,2,35.04
3621,2355,SKU_180,1,440.47
3622,2355,SKU_030,1,27.6
3623,2355,SKU_028,3,249.77
3624,2355,SKU_137,1,331.8
3625,2356,SKU_123,2,88.65
3626,2356,SKU_036,1,368.47
3627,2357,SKU_159,3,288.46
3628,2358,SKU_038,1,49.34
3629,2358,SKU_074,2,233.69
3630,2359,SKU_124,1,213.67
3631,2359,SKU_032,2,451.66
3632,2359,SKU_121,3,361.17
3633,2359,SKU_173,1,253.17
3634,2359,SKU_050,3,285.53
3635,2360,SKU_160,2,96.68
3636,2360,SKU_059,1,30.76
3637,2360,SKU_033,2,234.1
3638,2361,SKU_056,1,390.58
3639,2361,SKU_100,2,100.39
3640,2362,SKU_042,3,231.31
3641,2362,SKU_051,2,115.02
3642,2362,SKU_031,1,84.96
3643,2363,SKU_128,1,295.25
3644,2363,SKU_174,2,199.19
3645,2363,SKU_025,3,75.07
3646,2363,SKU_162,1,177.16
3647,2363,SKU_007,3,314.51
3648,2364,SKU_050,3,285.53
3649,2364,SKU_037,3,70.44
3650,2365,SKU_043,2,293.71
3651,2365,SKU_125,3,337.03
3652,2366,SKU_072,3,74.12
3653,2366,SKU_169,3,193.62
3654,2366,SKU_054,2,354.15
3655,2366,SKU_015,2,197.24
3656,2366,SKU_037,1,70.44
3657,2367,SKU_031,2,84.96
3658,2367,SKU_188,1,498.65
3659,2367,SKU_061,1,401.77
3660,2367,SKU_041,2,498.42
3661,2367,SKU_127,3,320.43
3662,2368,SKU_081,1,231.35
3663,2368,SKU_126,1,40.62
3664,2368,SKU_161,3,497.11
3665,2368,SKU_063,2,322.92
3666,2368,SKU_053,3,253.54
3667,2369,SKU_103,3,157.13
3668,2369,SKU_066,1,328.17
3669,2369,SKU_175,2,163.76
3670,2369,SKU_138,3,158.06
3671,2369,SKU_005,3,155.03
3672,2370,SKU_086,3,141.61
3673,2370,SKU_038,2,49.34
3674,2370,SKU_042,2,231.31
3675,2370,SKU_184,3,433.48
3676,2370,SKU_195,2,118.21
3677,2371,SKU_008,1,233.04
3678,2372,SKU_111,2,106.68
3679,2372,SKU_129,2,491.6
3680,2373,SKU_158,1,53.46
3681,2374,SKU_106,2,404.18
3682,2374,SKU_034,2,410.04
3683,2374,SKU_181,2,493.62
3684,2375,SKU_062,1,41.72
3685,2376,SKU_137,2,331.8
3686,2377,SKU_028,1,249.77
3687,2377,SKU_170,1,57.59
3688,2378,SKU_170,1,57.59
3689,2378,SKU_200,2,417.68
3690,2379,SKU_188,2,498.65
3691,2380,SKU_031,1,84.96
3692,2380,SKU_192,1,344.96
3693,2381,SKU_113,1,175.02
3694,2381,SKU_104,2,308.22
3695,2382,SKU_104,1,308.22
3696,2382,SKU_049,2,459.52
3697,2382,SKU_180,1,440.47
3698,2383,SKU_133,2,331.2
3699,2383,SKU_187,2,400.29
3700,2383,SKU_037,2,70.44
3701,2384,SKU_019,1,141.62
3702,2384,SKU_182,1,318.66
3703,2384,SKU_017,1,323.98
3704,2385,SKU_184,1,433.48
3705,2386,SKU_111,1,106.68
3706,2386,SKU_064,2,196.56
3707,2386,SKU_080,1,209.85
3708,2387,SKU_176,2,399.62
3709,2387,SKU_039,2,211.12
3710,2387,SKU_082,2,388.66
3711,2388,SKU_025,1,75.07
3712,2389,SKU_192,2,344.96
3713,2389,SKU_066,2,328.17
3714,2390,SKU_033,2,234.1
3715,2390,SKU_164,2,142.04
3716,2390,SKU_110,2,119.89
3717,2391,SKU_065,2,13.75
3718,2392,SKU_027,1,81.72
3719,2392,SKU_102,2,388.05
3720,2392,SKU_083,2,214.32
3721,2393,SKU_020,2,273.29
3722,2393,SKU_150,1,38.72
3723,2394,SKU_163,1,74.62
3724,2394,SKU_185,1,243.74
3725,2395,SKU_172,1,108.05
3726,2396,SKU_127,1,320.43
3727,2396,SKU_082,2,388.66
3728,2397,SKU_027,1,81.72
3729,2397,SKU_073,1,253.53
3730,2398,SKU_173,2,253.17
3731,2399,SKU_068,1,459.96
3732,2399,SKU_133,2,331.2
3733,2399,SKU_101,2,52.24
3734,2400,SKU_081,1,231.35
3735,2401,SKU_190,2,224.03
3736,2401,SKU_055,1,441.04
3737,2402,SKU_097,2,22.19
3738,2403,SKU_167,1,59.73
3739,2404,SKU_059,2,30.76
3740,2405,SKU_086,2,141.61
3741,2405,SKU_196,2,251.79
3742,2406,SKU_153,2,475.34
3743,2406,SKU_085,1,259.34
3744,2407,SKU_022,2,24.57
3745,2407,SKU_195,1,118.21
3746,2408,SKU_123,1,88.65
3747,2408,SKU_190,2,224.03
3748,2409,SKU_156,1,387.06
3749,2410,SKU_166,1,89.92
3750,2410,SKU_068,1,459.96
3751,2411,SKU_117,1,73.76
3752,2411,SKU_180,1,440.47
3753,2412,SKU_198,1,433.49
3754,2413,SKU_173,2,253.17
3755,2413,SKU_150,2,38.72
3756,2414,SKU_047,1,21.39
3757,2414,SKU_156,2,387.06
3758,2414,SKU_155,2,250.45
3759,2415,SKU_025,2,75.07
3760,2416,SKU_119,1,168.36
3761,2416,SKU_126,1,40.62
3762,2416,SKU_014,1,470.92
3763,2417,SKU_089,2,217.13
3764,2418,SKU_041,1,498.42
3765,2418,SKU_133,2,331.2
3766,2419,SKU_159,1,288.46
3767,2420,SKU_028,1,249.77
3768,2420,SKU_101,2,52.24
3769,2420,SKU_132,2,230.77
3770,2421,SKU_109,1,409.58
3771,2421,SKU_165,1,163.03
3772,2422,SKU_122,1,18.85
3773,2422,SKU_179,1,476.01
3774,2423,SKU_146,1,499.74
3775,2423,SKU_103,2,157.13
3776,2424,SKU_139,2,158.26
3777,2424,SKU_170,1,57.59
3778,2424,SKU_167,1,59.73
3779,2425,SKU_031,1,84.96
3780,2426,SKU_002,1,15.07
3781,2426,SKU_054,2,354.15
3782,2427,SKU_131,1,345.3
3783,2427,SKU_045,2,132.03
3784,2428,SKU_044,1,142.67
3785,2429,SKU_113,1,175.02
3786,2430,SKU_001,2,366.34
3787,2430,SKU_178,2,488.81
3788,2430,SKU_122,2,18.85
3789,2431,SKU_007,1,314.51
3790,2431,SKU_128,1,295.25
3791,2431,SKU_162,1,177.16
3792,2432,SKU_067,2,468.21
3793,2432,SKU_106,2,404.18
3794,2433,SKU_020,2,273.29
3795,2433,SKU_151,1,376.22
3796,2434,SKU_094,1,430.89
3797,2435,SKU_066,2,328.17
3798,2436,SKU_145,1,38.48
3799,2437,SKU_036,1,368.47
3800,2438,SKU_073,1,253.53
3801,2438,SKU_191,2,238.72
3802,2439,SKU_020,1,273.29
3803,2440,SKU_087,2,188.37
3804,2440,SKU_005,2,155.03
3805,2440,SKU_172,1,108.05
3806,2441,SKU_089,1,217.13
3807,2442,SKU_075,2,311.72
3808,2442,SKU_045,2,132.03
3809,2442,SKU_107,1,413.36
3810,2443,SKU_017,2,323.98
3811,2444,SKU_074,2,233.69
3812,2445,SKU_050,1,285.53
3813,2445,SKU_048,1,190.09
3814,2446,SKU_020,2,273.29
3815,2446,SKU_002,3,15.07
3816,2446,SKU_150,1,38.72
3817,2446,SKU_023,3,359.95
3818,2447,SKU_192,3,344.96
3819,2447,SKU_032,3,451.66
3820,2447,SKU_189,3,30.6
3821,2448,SKU_192,3,344.96
3822,2448,SKU_169,2,193.62
3823,2448,SKU_018,1,251.45
3824,2448,SKU_059,2,30.76
3825,2449,SKU_062,2,41.72
3826,2449,SKU_006,2,478.61
3827,2449,SKU_146,3,499.74
3828,2449,SKU_023,3,359.95
3829,2450,SKU_188,1,498.65
3830,2450,SKU_056,1,390.58
3831,2450,SKU_108,1,24.19
3832,2450,SKU_082,1,388.66
3833,2450,SKU_077,2,249.46
3834,2451,SKU_194,3,226.77
3835,2451,SKU_148,3,207.08
3836,2452,SKU_141,2,384.8
3837,2452,SKU_124,2,213.67
3838,2452,SKU_072,1,74.12
3839,2452,SKU_052,1,36.56
3840,2452,SKU_118,3,317.97
3841,2453,SKU_105,1,377.61
3842,2454,SKU_137,1,331.8
3843,2454,SKU_190,3,224.03
3844,2455,SKU_167,1,59.73
3845,2455,SKU_198,1,433.49
3846,2455,SKU_195,2,118.21
3847,2455,SKU_161,3,497.11
3848,2455,SKU_063,1,322.92
3849,2456,SKU_078,2,86.78
3850,2456,SKU_151,2,376.22
3851,2456,SKU_163,3,74.62
3852,2456,SKU_178,2,488.81
3853,2457,SKU_104,2,308.22
3854,2457,SKU_136,1,257.54
3855,2457,SKU_127,1,320.43
3856,2457,SKU_013,1,225.57
3857,2457,SKU_024,2,35.04
3858,2458,SKU_104,1,308.22
3859,2458,SKU_100,3,100.39
3860,2458,SKU_115,3,252.87
3861,2458,SKU_145,2,38.48
3862,2458,SKU_122,1,18.85
3863,2459,SKU_042,3,231.31
3864,2459,SKU_030,1,27.6
3865,2460,SKU_167,1,59.73
3866,2460,SKU_046,3,236.58
3867,2461,SKU_157,2,261.56
3868,2461,SKU_145,2,38.48
3869,2461,SKU_106,3,404.18
3870,2461,SKU_003,3,301.07
3871,2462,SKU_021,1,237.99
3872,2462,SKU_099,1,314.45
3873,2462,SKU_177,3,397.77
3874,2463,SKU_062,3,41.72
3875,2463,SKU_155,3,250.45
3876,2464,SKU_156,1,387.06
3877,2464,SKU_048,2,190.09
3878,2464,SKU_066,1,328.17
3879,2464,SKU_067,1,468.21
3880,2465,SKU_153,1,475.34
3881,2465,SKU_036,3,368.47
3882,2465,SKU_079,1,463.49
3883,2466,SKU_120,2,435.21
3884,2467,SKU_116,2,303.77
3885,2468,SKU_130,2,171.99
3886,2468,SKU_166,3,89.92
3887,2468,SKU_084,2,437.56
3888,2469,SKU_010,3,286.61
3889,2470,SKU_156,3,387.06
3890,2470,SKU_045,2,132.03
3891,2470,SKU_197,3,173.09
3892,2471,SKU_055,3,441.04
3893,2471,SKU_110,3,119.89
3894,2471,SKU_168,3,341.08
3895,2471,SKU_035,2,184.92
3896,2471,SKU_107,1,413.36
3897,2472,SKU_011,3,29.16
3898,2473,SKU_102,1,388.05
3899,2473,SKU_190,3,224.03
3900,2473,SKU_124,3,213.67
3901,2474,SKU_092,1,158.97
3902,2474,SKU_147,1,450.03
3903,2474,SKU_006,1,478.61
3904,2475,SKU_035,3,184.92
3905,2475,SKU_109,2,409.58
3906,2475,SKU_052,1,36.56
3907,2475,SKU_199,3,65.75
3908,2475,SKU_010,2,286.61
3909,2476,SKU_043,2,293.71
3910,2476,SKU_019,3,141.62
3911,2476,SKU_054,1,354.15
3912,2476,SKU_116,3,303.77
3913,2477,SKU_012,1,441.69
3914,2477,SKU_146,1,499.74
3915,2477,SKU_089,1,217.13
3916,2477,SKU_142,1,325.68
3917,2477,SKU_100,1,100.39
3918,2478,SKU_097,2,22.19
3919,2478,SKU_020,1,273.29
3920,2478,SKU_132,3,230.77
3921,2479,SKU_134,1,245.49
3922,2479,SKU_168,3,341.08
3923,2480,SKU_104,2,308.22
3924,2481,SKU_016,3,498.9
3925,2481,SKU_067,2,468.21
3926,2482,SKU_146,2,499.74
3927,2482,SKU_047,2,21.39
3928,2482,SKU_062,1,41.72
3929,2482,SKU_081,3,231.35
3930,2483,SKU_083,2,214.32
3931,2483,SKU_170,3,57.59
3932,2483,SKU_103,1,157.13
3933,2484,SKU_054,1,354.15
3934,2484,SKU_199,3,65.75
3935,2484,SKU_086,3,141.61
3936,2484,SKU_037,3,70.44
3937,2484,SKU_129,3,491.6
3938,2485,SKU_052,2,36.56
3939,2486,SKU_047,1,21.39
3940,2486,SKU_147,1,450.03
3941,2486,SKU_077,3,249.46
3942,2487,SKU_074,2,233.69
3943,2487,SKU_179,3,476.01
3944,2488,SKU_170,1,57.59
3945,2488,SKU_164,1,142.04
3946,2489,SKU_117,1,73.76
3947,2489,SKU_125,3,337.03
3948,2489,SKU_064,1,196.56
3949,2489,SKU_005,2,155.03
3950,2490,SKU_087,1,188.37
3951,2490,SKU_115,3,252.87
3952,2490,SKU_083,2,214.32
3953,2490,SKU_067,1,468.21
3954,2490,SKU_148,1,207.08
3955,2491,SKU_113,2,175.02
3956,2492,SKU_187,1,400.29
3957,2492,SKU_037,1,70.44
3958,2492,SKU_096,2,191.33
3959,2492,SKU_122,3,18.85
3960,2493,SKU_078,2,86.78
3961,2494,SKU_121,2,361.17
3962,2494,SKU_032,3,451.66
3963,2494,SKU_126,2,40.62
3964,2494,SKU_153,2,475.34
3965,2495,SKU_122,1,18.85
3966,2496,SKU_058,1,117.46
3967,2496,SKU_148,2,207.08
3968,2496,SKU_106,2,404.18
3969,2496,SKU_194,2,226.77
3970,2496,SKU_029,3,153.15
3971,2497,SKU_152,3,438.7
3972,2497,SKU_069,2,182.28
3973,2497,SKU_173,1,253.17
3974,2498,SKU_005,3,155.03
3975,2498,SKU_126,3,40.62
3976,2499,SKU_057,1,28.01
3977,2499,SKU_051,2,115.02
3978,2499,SKU_032,2,451.66
3979,2499,SKU_016,3,498.9
3980,2499,SKU_145,1,38.48
3981,2500,SKU_186,1,121.49
3982,2500,SKU_094,3,430.89
3983,2500,SKU_096,3,191.33
3984,2500,SKU_171,3,353.55
3985,2501,SKU_061,1,401.77
3986,2501,SKU_049,2,459.52
3987,2501,SKU_035,1,184.92
3988,2501,SKU_171,2,353.55
3989,2502,SKU_014,1,470.92
3990,2502,SKU_096,2,191.33
3991,2502,SKU_071,3,195.86
3992,2502,SKU_026,2,257.98
3993,2503,SKU_145,1,38.48
3994,2503,SKU_135,3,364.65
3995,2503,SKU_140,2,248.76
3996,2504,SKU_199,3,65.75
3997,2504,SKU_183,1,28.44
3998,2505,SKU_153,2,475.34
3999,2505,SKU_160,2,96.68
4000,2506,SKU_125,3,337.03
4001,2506,SKU_085,1,259.34
4002,2506,SKU_142,2,325.68
4003,2507,SKU_033,3,234.1
4004,2507,SKU_142,2,325.68
4005,2507,SKU_036,1,368.47
4006,2507,SKU_078,2,86.78
4007,2507,SKU_188,3,498.65
4008,2508,SKU_108,3,24.19
4009,2508,SKU_129,3,491.6
4010,2508,SKU_107,1,413.36
4011,2508,SKU_083,3,214.32
4012,2509,SKU_146,3,499.74
4013,2509,SKU_122,3,18.85
4014,2509,SKU_132,2,230.77
4015,2509,SKU_033,2,234.1
4016,2509,SKU_061,2,401.77
4017,2510,SKU_056,3,390.58
4018,2510,SKU_081,3,231.35
4019,2511,SKU_009,2,232.83
4020,2511,SKU_017,1,323.98
4021,2512,SKU_022,3,24.57
4022,2513,SKU_017,1,323.98
4023,2513,SKU_039,2,211.12
4024,2513,SKU_031,1,84.96
4025,2513,SKU_005,1,155.03
4026,2513,SKU_102,1,388.05
4027,2514,SKU_104,2,308.22
4028,2515,SKU_017,2,323.98
4029,2515,SKU_057,2,28.01
4030,2515,SKU_072,1,74.12
4031,2516,SKU_144,3,327.85
4032,2516,SKU_075,3,311.72
4033,2516,SKU_158,2,53.46
4034,2516,SKU_063,3,322.92
4035,2517,SKU_067,3,468.21
4036,2517,SKU_059,1,30.76
4037,2518,SKU_196,2,251.79
4038,2518,SKU_115,2,252.87
4039,2518,SKU_009,1,232.83
4040,2518,SKU_014,3,470.92
4041,2518,SKU_133,3,331.2
4042,2519,SKU_132,3,230.77
4043,2519,SKU_022,3,24.57
4044,2519,SKU_069,2,182.28
4045,2519,SKU_134,2,245.49
4046,2519,SKU_199,1,65.75
4047,2520,SKU_018,2,251.45
4048,2520,SKU_166,3,89.92
4049,2521,SKU_102,1,388.05
4050,2521,SKU_043,3,293.71
4051,2521,SKU_112,1,440.35
4052,2521,SKU_063,3,322.92
4053,2521,SKU_147,3,450.03
4054,2522,SKU_125,2,337.03
4055,2523,SKU_184,1,433.48
4056,2524,SKU_126,1,40.62
4057,2524,SKU_072,3,74.12
4058,2524,SKU_003,1,301.07
4059,2524,SKU_196,3,251.79
4060,2524,SKU_092,2,158.97
4061,2525,SKU_174,3,199.19
4062,2525,SKU_039,3,211.12
4063,2525,SKU_194,2,226.77
4064,2525,SKU_120,3,435.21
4065,2525,SKU_100,2,100.39
4066,2526,SKU_033,2,234.1
4067,2527,SKU_130,1,171.99
4068,2527,SKU_090,2,367.28
4069,2527,SKU_059,1,30.76
4070,2527,SKU_104,2,308.22
4071,2527,SKU_150,3,38.72
4072,2528,SKU_156,1,387.06
4073,2528,SKU_165,1,163.03
4074,2528,SKU_063,3,322.92
4075,2528,SKU_064,2,196.56
4076,2529,SKU_111,3,106.68
4077,2529,SKU_045,1,132.03
4078,2529,SKU_154,1,59.59
4079,2529,SKU_137,2,331.8
4080,2529,SKU_119,2,168.36
4081,2530,SKU_178,1,488.81
4082,2530,SKU_084,1,437.56
4083,2530,SKU_115,3,252.87
4084,2530,SKU_179,1,476.01
4085,2531,SKU_098,2,210.7
4086,2532,SKU_134,1,245.49
4087,2532,SKU_131,2,345.3
4088,2532,SKU_185,2,243.74
4089,2533,SKU_105,3,377.61
4090,2534,SKU_141,2,384.8
4091,2535,SKU_098,1,210.7
4092,2535,SKU_002,2,15.07
4093,2535,SKU_095,3,57.75
4094,2535,SKU_056,3,390.58
4095,2535,SKU_149,2,158.59
4096,2536,SKU_153,3,475.34
4097,2536,SKU_109,3,409.58
4098,2537,SKU_176,1,399.62
4099,2538,SKU_119,1,168.36
4100,2538,SKU_044,3,142.67
4101,2538,SKU_106,2,404.18
4102,2538,SKU_098,1,210.7
4103,2538,SKU_093,3,90.16
4104,2539,SKU_174,2,199.19
4105,2539,SKU_159,1,288.46
4106,2539,SKU_110,2,119.89
4107,2539,SKU_033,1,234.1
4108,2540,SKU_027,3,81.72
4109,2540,SKU_007,3,314.51
4110,2540,SKU_002,3,15.07
4111,2540,SKU_158,1,53.46
4112,2541,SKU_092,2,158.97
4113,2541,SKU_106,2,404.18
4114,2541,SKU_055,3,441.04
4115,2542,SKU_069,2,182.28
4116,2542,SKU_052,1,36.56
4117,2542,SKU_171,1,353.55
4118,2543,SKU_134,2,245.49
4119,2543,SKU_070,2,198.31
4120,2543,SKU_089,2,217.13
4121,2543,SKU_021,3,237.99
4122,2544,SKU_038,3,49.34
4123,2544,SKU_064,1,196.56
4124,2545,SKU_047,2,21.39
4125,2545,SKU_031,1,84.96
4126,2545,SKU_112,1,440.35
4127,2546,SKU_155,3,250.45
4128,2546,SKU_016,2,498.9
4129,2546,SKU_097,2,22.19
4130,2546,SKU_010,3,286.61
4131,2547,SKU_016,3,498.9
4132,2547,SKU_102,1,388.05
4133,2547,SKU_193,3,204.91
4134,2547,SKU_040,3,173.47
4135,2548,SKU_139,2,158.26
4136,2549,SKU_044,3,142.67
4137,2550,SKU_114,2,483.0
4138,2550,SKU_071,2,195.86
4139,2551,SKU_040,1,173.47
4140,2551,SKU_030,3,27.6
4141,2551,SKU_023,2,359.95
4142,2552,SKU_075,2,311.72
4143,2553,SKU_062,2,41.72
4144,2553,SKU_165,3,163.03
4145,2554,SKU_116,1,303.77
4146,2554,SKU_175,3,163.76
4147,2554,SKU_021,2,237.99
4148,2554,SKU_048,3,190.09
4149,2554,SKU_183,3,28.44
4150,2555,SKU_143,2,125.66
4151,2555,SKU_059,3,30.76
4152,2556,SKU_198,2,433.49
4153,2556,SKU_046,2,236.58
4154,2556,SKU_004,1,420.35
4155,2556,SKU_185,3,243.74
4156,2556,SKU_158,2,53.46
4157,2557,SKU_100,1,100.39
4158,2557,SKU_164,2,142.04
4159,2557,SKU_196,2,251.79
4160,2557,SKU_049,1,459.52
4161,2557,SKU_158,3,53.46
4162,2558,SKU_144,2,327.85
4163,2558,SKU_168,2,341.08
4164,2558,SKU_137,3,331.8
4165,2559,SKU_200,2,417.68
4166,2559,SKU_062,3,41.72
4167,2559,SKU_179,1,476.01
4168,2559,SKU_154,3,59.59
4169,2560,SKU_048,3,190.09
4170,2560,SKU_172,2,108.05
4171,2561,SKU_124,1,213.67
4172,2561,SKU_155,3,250.45
4173,2561,SKU_012,2,441.69
4174,2561,SKU_119,2,168.36
4175,2561,SKU_191,1,238.72
4176,2562,SKU_126,2,40.62
4177,2562,SKU_119,2,168.36
4178,2563,SKU_194,1,226.77
4179,2563,SKU_018,3,251.45
4180,2563,SKU_169,2,193.62
4181,2563,SKU_081,3,231.35
4182,2564,SKU_134,1,245.49
4183,2564,SKU_172,2,108.05
4184,2565,SKU_010,3,286.61
4185,2565,SKU_107,1,413.36
4186,2565,SKU_055,3,441.04
4187,2565,SKU_152,1,438.7
4188,2565,SKU_067,3,468.21
4189,2566,SKU_135,2,364.65
4190,2567,SKU_028,2,249.77
4191,2567,SKU_200,1,417.68
4192,2567,SKU_038,1,49.34
4193,2567,SKU_016,1,498.9
4194,2568,SKU_050,3,285.53
4195,2569,SKU_061,2,401.77
4196,2569,SKU_139,3,158.26
4197,2569,SKU_045,3,132.03
4198,2569,SKU_098,1,210.7
4199,2570,SKU_048,1,190.09
4200,2571,SKU_098,2,210.7
4201,2571,SKU_022,1,24.57
4202,2571,SKU_015,1,197.24
4203,2571,SKU_042,2,231.31
4204,2572,SKU_178,3,488.81
4205,2572,SKU_168,3,341.08
4206,2572,SKU_148,2,207.08
4207,2572,SKU_068,1,459.96
4208,2572,SKU_101,3,52.24
4209,2573,SKU_198,2,433.49
4210,2573,SKU_037,3,70.44
4211,2573,SKU_053,2,253.54
4212,2574,SKU_138,3,158.06
4213,2574,SKU_194,1,226.77
4214,2574,SKU_190,2,224.03
4215,2575,SKU_139,1,158.26
4216,2575,SKU_151,3,376.22
4217,2575,SKU_163,2,74.62
4218,2576,SKU_062,3,41.72
4219,2576,SKU_060,1,254.24
4220,2576,SKU_175,1,163.76
4221,2577,SKU_192,2,344.96
4222,2578,SKU_151,3,376.22
4223,2578,SKU_109,3,409.58
4224,2578,SKU_081,3,231.35
4225,2578,SKU_181,1,493.62
4226,2579,SKU_017,3,323.98
4227,2579,SKU_097,3,22.19
4228,2579,SKU_054,2,354.15
